Invoice ID,Account ID,Account,Status_Updated_Date,Salesperson,Sales,State,Item Class,Material_Service,Status,Customer Type,Year,Quarter,Month
INV10422,1000187,CCS Presentation Systems NV,04/09/2021 00:00,NW - Devon M,0,Idaho,Batteries,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10422,1000187,CCS Presentation Systems NV,04/09/2021 00:00,NW - Devon M,0,Idaho,Microphones,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10422,1000187,CCS Presentation Systems NV,04/09/2021 00:00,NW - Devon M,1125.5,Idaho,Kits,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10412,1000223,Clark County School District,04/09/2021 00:00,Strategic - Jessica B,150,Nevada,Accessories,Material,Unposted Invoices,Reseller,2021,Q3,9
INV10421,1000276,Creative Image Technologies,04/09/2021 00:00,SE - Austin A,0,Kentucky,Amplifiers,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10421,1000276,Creative Image Technologies,04/09/2021 00:00,SE - Austin A,0,Kentucky,Power Supply,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10421,1000276,Creative Image Technologies,04/09/2021 00:00,SE - Austin A,0,Kentucky,Network Devices,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10421,1000276,Creative Image Technologies,04/09/2021 00:00,SE - Austin A,0,Kentucky,Speakers,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10421,1000276,Creative Image Technologies,04/09/2021 00:00,SE - Austin A,0,Kentucky,Wire,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10421,1000276,Creative Image Technologies,04/09/2021 00:00,SE - Austin A,0,Kentucky,Miscellaneous,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10421,1000276,Creative Image Technologies,04/09/2021 00:00,SE - Austin A,0,Kentucky,Accessories,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10421,1000276,Creative Image Technologies,04/09/2021 00:00,SE - Austin A,0,Kentucky,Batteries,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10421,1000276,Creative Image Technologies,04/09/2021 00:00,SE - Austin A,0,Kentucky,Microphones,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10421,1000276,Creative Image Technologies,04/09/2021 00:00,SE - Austin A,1350,Kentucky,Enclosures,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10421,1000276,Creative Image Technologies,04/09/2021 00:00,SE - Austin A,40441.54,Kentucky,Kits,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10399,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,0,Utah,Microphones,Material,Invoiced Sales,Customer,2021,Q3,9
INV10423,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,0,Utah,Microphones,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10413,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,0,Utah,Microphones,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10418,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,0,Utah,Accessories,Material,Invoiced Sales,Customer,2021,Q3,9
INV10423,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,0,Utah,Accessories,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10399,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,0,Utah,Batteries,Material,Invoiced Sales,Customer,2021,Q3,9
INV10423,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,0,Utah,Batteries,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10413,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,0,Utah,Batteries,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10399,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,0,Utah,Network Devices,Material,Invoiced Sales,Customer,2021,Q3,9
INV10423,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,0,Utah,Network Devices,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10413,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,0,Utah,Network Devices,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10399,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,0,Utah,Miscellaneous,Material,Invoiced Sales,Customer,2021,Q3,9
INV10423,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,0,Utah,Miscellaneous,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10413,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,0,Utah,Miscellaneous,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10399,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,0,Utah,Wire,Material,Invoiced Sales,Customer,2021,Q3,9
INV10423,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,0,Utah,Wire,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10423,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,0,Utah,Amplifiers,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10423,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,0,Utah,Power Supply,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10423,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,0,Utah,Speakers,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10399,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,1260,Utah,Power Supply,Material,Invoiced Sales,Customer,2021,Q3,9
INV10423,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,351,Utah,Enclosures,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10413,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,646.8,Utah,70v,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10413,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,63,Utah,Power Supply,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10413,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,1188,Utah,Speakers,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10413,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,607.8,Utah,Wire,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10399,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,2066.4,Utah,Accessories,Material,Invoiced Sales,Customer,2021,Q3,9
INV10413,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,707.22,Utah,Accessories,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10399,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,13985.6,Utah,Kits,Material,Invoiced Sales,Customer,2021,Q3,9
INV10423,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,3763.56,Utah,Kits,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10413,1000291,Davis County School District,04/09/2021 00:00,NW - Tanner A,699.28,Utah,Kits,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10392,1000547,Howard Technology Solutions,04/09/2021 00:00,SE - Shannon H,33,Mississippi,Programming Services,Service,Invoiced Sales,Reseller,2021,Q3,9
INV10391,1000547,Howard Technology Solutions,04/09/2021 00:00,SE - Shannon H,33,Mississippi,Programming Services,Service,Invoiced Sales,Reseller,2021,Q3,9
INV10400,1000754,Miami-Dade County Public Schools,04/09/2021 00:00,SE - Spencer A,0,Florida,Amplifiers,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10400,1000754,Miami-Dade County Public Schools,04/09/2021 00:00,SE - Spencer A,0,Florida,Power Supply,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10400,1000754,Miami-Dade County Public Schools,04/09/2021 00:00,SE - Spencer A,0,Florida,Network Devices,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10400,1000754,Miami-Dade County Public Schools,04/09/2021 00:00,SE - Spencer A,0,Florida,Speakers,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10400,1000754,Miami-Dade County Public Schools,04/09/2021 00:00,SE - Spencer A,0,Florida,Wire,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10400,1000754,Miami-Dade County Public Schools,04/09/2021 00:00,SE - Spencer A,0,Florida,Miscellaneous,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10400,1000754,Miami-Dade County Public Schools,04/09/2021 00:00,SE - Spencer A,0,Florida,Accessories,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10396,1000754,Miami-Dade County Public Schools,04/09/2021 00:00,SE - Spencer A,0,Florida,Accessories,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10400,1000754,Miami-Dade County Public Schools,04/09/2021 00:00,SE - Spencer A,0,Florida,Batteries,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10400,1000754,Miami-Dade County Public Schools,04/09/2021 00:00,SE - Spencer A,0,Florida,Microphones,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10400,1000754,Miami-Dade County Public Schools,04/09/2021 00:00,SE - Spencer A,9200,Florida,Kits,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10416,1000812,Nebo School District,04/09/2021 00:00,West - Rulon C,0,Utah,Accessories,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10416,1000812,Nebo School District,04/09/2021 00:00,West - Rulon C,0,Utah,Amplifiers,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10416,1000812,Nebo School District,04/09/2021 00:00,West - Rulon C,0,Utah,Batteries,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10416,1000812,Nebo School District,04/09/2021 00:00,West - Rulon C,0,Utah,Microphones,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10416,1000812,Nebo School District,04/09/2021 00:00,West - Rulon C,0,Utah,Miscellaneous,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10416,1000812,Nebo School District,04/09/2021 00:00,West - Rulon C,0,Utah,Network Devices,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10416,1000812,Nebo School District,04/09/2021 00:00,West - Rulon C,0,Utah,Power Supply,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10416,1000812,Nebo School District,04/09/2021 00:00,West - Rulon C,0,Utah,Speakers,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10416,1000812,Nebo School District,04/09/2021 00:00,West - Rulon C,0,Utah,Wire,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10414,1000812,Nebo School District,04/09/2021 00:00,West - Rulon C,0,Utah,Accessories,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10414,1000812,Nebo School District,04/09/2021 00:00,West - Rulon C,0,Utah,Amplifiers,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10414,1000812,Nebo School District,04/09/2021 00:00,West - Rulon C,0,Utah,Batteries,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10414,1000812,Nebo School District,04/09/2021 00:00,West - Rulon C,0,Utah,Microphones,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10414,1000812,Nebo School District,04/09/2021 00:00,West - Rulon C,0,Utah,Miscellaneous,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10414,1000812,Nebo School District,04/09/2021 00:00,West - Rulon C,0,Utah,Network Devices,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10414,1000812,Nebo School District,04/09/2021 00:00,West - Rulon C,0,Utah,Power Supply,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10414,1000812,Nebo School District,04/09/2021 00:00,West - Rulon C,0,Utah,Speakers,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10414,1000812,Nebo School District,04/09/2021 00:00,West - Rulon C,0,Utah,Wire,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10416,1000812,Nebo School District,04/09/2021 00:00,West - Rulon C,1254.52,Utah,Kits,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10414,1000812,Nebo School District,04/09/2021 00:00,West - Rulon C,1057.8,Utah,Kits,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10419,1000850,Office Computing Inc. ( OCI2 ),04/09/2021 00:00,SE - Austin A,0,Kentucky,Amplifiers,Material,Invoiced Sales,Customer,2021,Q3,9
INV10419,1000850,Office Computing Inc. ( OCI2 ),04/09/2021 00:00,SE - Austin A,0,Kentucky,Power Supply,Material,Invoiced Sales,Customer,2021,Q3,9
INV10419,1000850,Office Computing Inc. ( OCI2 ),04/09/2021 00:00,SE - Austin A,0,Kentucky,Network Devices,Material,Invoiced Sales,Customer,2021,Q3,9
INV10419,1000850,Office Computing Inc. ( OCI2 ),04/09/2021 00:00,SE - Austin A,0,Kentucky,Speakers,Material,Invoiced Sales,Customer,2021,Q3,9
INV10419,1000850,Office Computing Inc. ( OCI2 ),04/09/2021 00:00,SE - Austin A,0,Kentucky,Wire,Material,Invoiced Sales,Customer,2021,Q3,9
INV10419,1000850,Office Computing Inc. ( OCI2 ),04/09/2021 00:00,SE - Austin A,0,Kentucky,Miscellaneous,Material,Invoiced Sales,Customer,2021,Q3,9
INV10419,1000850,Office Computing Inc. ( OCI2 ),04/09/2021 00:00,SE - Austin A,0,Kentucky,Accessories,Material,Invoiced Sales,Customer,2021,Q3,9
INV10419,1000850,Office Computing Inc. ( OCI2 ),04/09/2021 00:00,SE - Austin A,0,Kentucky,Batteries,Material,Invoiced Sales,Customer,2021,Q3,9
INV10419,1000850,Office Computing Inc. ( OCI2 ),04/09/2021 00:00,SE - Austin A,0,Kentucky,Microphones,Material,Invoiced Sales,Customer,2021,Q3,9
INV10419,1000850,Office Computing Inc. ( OCI2 ),04/09/2021 00:00,SE - Austin A,2392.4,Kentucky,Kits,Material,Invoiced Sales,Customer,2021,Q3,9
INV10403,1000879,Online Customers,04/09/2021 00:00,Strategic - Jessica B,96,Nevada,Batteries,Material,Programming,Reseller,2021,Q3,9
INV10425,1000879,Online Customers,04/09/2021 00:00,Strategic - Jessica B,320,Washington,Batteries,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10405,1000955,PowerUp Edu,04/09/2021 00:00,SE - Austin A,0,Georgia,Accessories,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10405,1000955,PowerUp Edu,04/09/2021 00:00,SE - Austin A,0,Georgia,Batteries,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10405,1000955,PowerUp Edu,04/09/2021 00:00,SE - Austin A,0,Georgia,Microphones,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10405,1000955,PowerUp Edu,04/09/2021 00:00,SE - Austin A,156.18,Georgia,Kits,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10409,1001122,Vector Tech Group,04/09/2021 00:00,CL - Alex N,0,Michigan,Accessories,Material,Invoiced Sales,Customer,2021,Q3,9
INV10409,1001122,Vector Tech Group,04/09/2021 00:00,CL - Alex N,0,Michigan,Microphones,Material,Invoiced Sales,Customer,2021,Q3,9
INV10409,1001122,Vector Tech Group,04/09/2021 00:00,CL - Alex N,468.54,Michigan,Kits,Material,Invoiced Sales,Customer,2021,Q3,9
INV10415,1001138,St. Albert The Great Catholic School,04/09/2021 00:00,Strategic - Jessica B,0,Nevada,Accessories,Material,Programming,Reseller,2021,Q3,9
INV10415,1001138,St. Albert The Great Catholic School,04/09/2021 00:00,Strategic - Jessica B,0,Nevada,Microphones,Material,Programming,Reseller,2021,Q3,9
INV10415,1001138,St. Albert The Great Catholic School,04/09/2021 00:00,Strategic - Jessica B,2246,Nevada,Kits,Material,Unposted Invoices,Reseller,2021,Q3,9
INV10408,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,CL - Alex N,0,Michigan,Accessories,Material,Invoiced Sales,Customer,2021,Q3,9
INV10408,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,CL - Alex N,0,Michigan,Amplifiers,Material,Invoiced Sales,Customer,2021,Q3,9
INV10408,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,CL - Alex N,0,Michigan,Batteries,Material,Invoiced Sales,Customer,2021,Q3,9
INV10408,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,CL - Alex N,0,Michigan,Microphones,Material,Invoiced Sales,Customer,2021,Q3,9
INV10408,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,CL - Alex N,0,Michigan,Miscellaneous,Material,Invoiced Sales,Customer,2021,Q3,9
INV10408,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,CL - Alex N,0,Michigan,Network Devices,Material,Invoiced Sales,Customer,2021,Q3,9
INV10408,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,CL - Alex N,0,Michigan,Power Supply,Material,Invoiced Sales,Customer,2021,Q3,9
INV10408,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,CL - Alex N,0,Michigan,Speakers,Material,Invoiced Sales,Customer,2021,Q3,9
INV10408,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,CL - Alex N,0,Michigan,Wire,Material,Invoiced Sales,Customer,2021,Q3,9
INV10420,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,CL - Sam J,0,Wisconsin,Accessories,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10420,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,CL - Sam J,0,Wisconsin,Amplifiers,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10420,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,CL - Sam J,0,Wisconsin,Batteries,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10420,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,CL - Sam J,0,Wisconsin,Microphones,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10420,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,CL - Sam J,0,Wisconsin,Miscellaneous,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10420,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,CL - Sam J,0,Wisconsin,Network Devices,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10420,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,CL - Sam J,0,Wisconsin,Power Supply,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10420,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,CL - Sam J,0,Wisconsin,Speakers,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10420,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,CL - Sam J,0,Wisconsin,Wire,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10410,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,West - Rulon C,0,Colorado,Batteries,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10410,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,West - Rulon C,0,Colorado,Manuals,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10410,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,West - Rulon C,0,Colorado,Microphones,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10410,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,West - Rulon C,0,Colorado,Miscellaneous,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10411,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,West - Rulon C,0,Colorado,Accessories,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10411,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,West - Rulon C,0,Colorado,Batteries,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10411,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,West - Rulon C,0,Colorado,Microphones,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10410,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,West - Rulon C,29631.68,Colorado,3rd Party Clock,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10410,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,West - Rulon C,1969.98,Colorado,70v,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10410,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,West - Rulon C,3865.14,Colorado,Accessories,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10410,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,West - Rulon C,3209.97,Colorado,AE License,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10410,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,West - Rulon C,19380.7,Colorado,Amplifiers,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10410,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,West - Rulon C,1049.99,Colorado,Enclosures,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10410,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,West - Rulon C,4556.55,Colorado,EPIC,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10410,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,West - Rulon C,1340.94,Colorado,Network Devices,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10410,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,West - Rulon C,6491.92,Colorado,Speakers,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10410,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,West - Rulon C,2460.73,Colorado,Wire,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10420,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,CL - Sam J,3464.07,Wisconsin,Kits,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10408,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,CL - Alex N,4706.15,Michigan,Kits,Material,Invoiced Sales,Customer,2021,Q3,9
INV10410,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,West - Rulon C,17241.11,Colorado,Kits,Material,Invoiced Sales,Reseller,2021,Q3,9
INV10411,1001210,Bluum of Minnesota LLC - Equipment,04/09/2021 00:00,West - Rulon C,4319.7,Colorado,Kits,Material,Invoiced Sales,Reseller,2021,Q3,9
